Source,Target,Type,Weight,Interaction,post_id
2562554779,1005189465868890112,Directed,1,RETWEET,2085913328208003427
1670213252784029698,1005189465868890112,Directed,1,MENTION,2085911882544628138
1670213252784029698,1005189465868890112,Directed,1,RETWEET,2085911882544628138
2015074122020143104,1005189465868890112,Directed,1,MENTION,2085906482378256868
2015074122020143104,1005189465868890112,Directed,1,RETWEET,2085906482378256868
1616090845463318529,1005189465868890112,Directed,1,MENTION,2085906327138701370
1616090845463318529,1005189465868890112,Directed,1,RETWEET,2085906327138701370
1440099354082045959,1005189465868890112,Directed,2,MENTION,2085903857045954582
1440099354082045959,1005189465868890112,Directed,2,RETWEET,2085903857045954582
1802314266533416960,1420455252,Directed,2,QUOTE,2085901271790170495
2029611232165052416,1005189465868890112,Directed,1,MENTION,2085899538355593676
2029611232165052416,1005189465868890112,Directed,1,RETWEET,2085899538355593676
1754016638184075264,1005189465868890112,Directed,1,MENTION,2085895168331337832
1754016638184075264,1005189465868890112,Directed,1,RETWEET,2085895168331337832
1089591673150156800,1005189465868890112,Directed,1,MENTION,2085895101784490083
1089591673150156800,1005189465868890112,Directed,1,RETWEET,2085895101784490083
2081591139782500352,1005189465868890112,Directed,1,MENTION,2085894697323503627
2081591139782500352,1005189465868890112,Directed,1,RETWEET,2085894697323503627
1212530557743009792,1005189465868890112,Directed,1,MENTION,2085891229531754858
1212530557743009792,1005189465868890112,Directed,1,RETWEET,2085891229531754858
1982954645061545988,1005189465868890112,Directed,1,MENTION,2085889149995766012
1982954645061545988,1005189465868890112,Directed,1,RETWEET,2085889149995766012
1224508156845416449,1005189465868890112,Directed,2,MENTION,2085886826242363827
1224508156845416449,1005189465868890112,Directed,2,RETWEET,2085886826242363827
2165753682,1005189465868890112,Directed,1,MENTION,2085885741498786047
2165753682,1005189465868890112,Directed,1,RETWEET,2085885741498786047
2077147434774360064,1648490572943073280,Directed,1,MENTION,2085885048012574927
2077147434774360064,1648490572943073280,Directed,1,RETWEET,2085885048012574927
1212389425742630914,1005189465868890112,Directed,1,MENTION,2085883518345687208
1212389425742630914,1005189465868890112,Directed,1,RETWEET,2085883518345687208
2075720326617460736,1005189465868890112,Directed,1,MENTION,2085883387680542860
2075720326617460736,1005189465868890112,Directed,1,RETWEET,2085883387680542860
1973234591914741760,1005189465868890112,Directed,1,MENTION,2085883349499892078
1973234591914741760,1005189465868890112,Directed,1,RETWEET,2085883349499892078
2049292426628472832,1005189465868890112,Directed,1,MENTION,2085881413904060697
2049292426628472832,1005189465868890112,Directed,1,RETWEET,2085881413904060697
1254869393118507012,1005189465868890112,Directed,1,MENTION,2085879581181948188
1254869393118507012,1005189465868890112,Directed,1,RETWEET,2085879581181948188
1135568607264563201,1005189465868890112,Directed,1,MENTION,2085879194475430344
1135568607264563201,1005189465868890112,Directed,1,RETWEET,2085879194475430344
2078074044809641985,1005189465868890112,Directed,1,MENTION,2085876025213198769
2078074044809641985,1005189465868890112,Directed,1,RETWEET,2085876025213198769
1708872793792598016,1005189465868890112,Directed,1,MENTION,2085875380032880990
1708872793792598016,1005189465868890112,Directed,1,RETWEET,2085875380032880990
3048084388,1420455252,Directed,2,MENTION,2085874287412416517
926561729877643264,1005189465868890112,Directed,1,MENTION,2085873182381392056
926561729877643264,1005189465868890112,Directed,1,RETWEET,2085873182381392056
2061081627464441856,1005189465868890112,Directed,1,MENTION,2085869874384187646
2061081627464441856,1005189465868890112,Directed,1,RETWEET,2085869874384187646
1508655681779425280,1438088432497176582,Directed,1,MENTION,2085869565590802888
1508655681779425280,1438088432497176582,Directed,1,RETWEET,2085869565590802888
1778352516838645760,1005189465868890112,Directed,2,MENTION,2085866651057037607
1778352516838645760,1005189465868890112,Directed,2,RETWEET,2085866651057037607
1644247308526026752,1648490572943073280,Directed,2,MENTION,2085852627393532193
1644247308526026752,1648490572943073280,Directed,2,RETWEET,2085852627393532193
2048478362553733121,1648490572943073280,Directed,1,MENTION,2085836413203775747
2048478362553733121,1648490572943073280,Directed,1,RETWEET,2085836413203775747
1691226870623125504,1648490572943073280,Directed,1,MENTION,2085833272651571640
1691226870623125504,1648490572943073280,Directed,1,RETWEET,2085833272651571640
2077490814888902656,387735325,Directed,1,MENTION,2085824665214472593
2077490814888902656,4195265110,Directed,1,MENTION,2085824665214472593
2004309160813645825,1648490572943073280,Directed,1,MENTION,2085823316804374745
2004309160813645825,1648490572943073280,Directed,1,RETWEET,2085823316804374745
2043914065911631872,593035433,Directed,1,MENTION,2085821874022289525
2043914065911631872,593035433,Directed,1,RETWEET,2085821874022289525
1497633997446336520,1503664258323816448,Directed,1,MENTION,2085814211821654216
1497633997446336520,1503664258323816448,Directed,1,RETWEET,2085814211821654216
1497633997446336520,1754546368226426880,Directed,1,MENTION,2085813447497789912
1497633997446336520,1754546368226426880,Directed,1,RETWEET,2085813447497789912
3048084388,92876067,Directed,1,MENTION,2085811090399617131
3048084388,92876067,Directed,1,REPLY,2085811090399617131
1005189465868890112,716459367655219200,Directed,2,MENTION,2085799633029316872
1005189465868890112,1483465071728726023,Directed,2,MENTION,2085799633029316872
1027746752122773504,1648490572943073280,Directed,1,MENTION,2085798293229989934
1027746752122773504,1648490572943073280,Directed,1,RETWEET,2085798293229989934
1960894185709690880,1648490572943073280,Directed,1,MENTION,2085797977432683000
