Source,Target,Type,Weight,Interaction,post_id
948775163285221376,4272194714,Directed,1,RETWEET,2068108129875992988
2069117850611073024,4272194714,Directed,1,RETWEET,2068108129875992988
1946848858899877888,4272194714,Directed,1,RETWEET,2068108129875992988
1638712100779352065,4272194714,Directed,1,RETWEET,2068108129875992988
1260492833984843776,4272194714,Directed,1,RETWEET,2068108129875992988
944239172570812416,4272194714,Directed,1,RETWEET,2068108129875992988
1537956706658881539,4272194714,Directed,1,RETWEET,2068108129875992988
1731782082592944129,4272194714,Directed,1,RETWEET,2068108129875992988
834354344791273473,4272194714,Directed,1,RETWEET,2068108129875992988
1093557102910550016,4272194714,Directed,1,RETWEET,2068108129875992988
1838577834417324032,4272194714,Directed,1,RETWEET,2068108129875992988
1828432930819207168,4272194714,Directed,1,RETWEET,2068108129875992988
1245575188139225095,4272194714,Directed,1,RETWEET,2068108129875992988
1190626589198782466,4272194714,Directed,1,RETWEET,2068108129875992988
1302561549224034304,4272194714,Directed,1,RETWEET,2068108129875992988
932788776564170752,4272194714,Directed,1,RETWEET,2068108129875992988
968499196566228992,4272194714,Directed,1,RETWEET,2068108129875992988
1618832157497065473,4272194714,Directed,1,RETWEET,2068108129875992988
1303925192918351873,4272194714,Directed,1,RETWEET,2068108129875992988
1982317379007938560,4272194714,Directed,1,RETWEET,2068108129875992988
1885454955265331200,4272194714,Directed,1,RETWEET,2068108129875992988
1511209296264142853,4272194714,Directed,1,RETWEET,2068108129875992988
1676856330898792450,4272194714,Directed,1,RETWEET,2068108129875992988
1283952247412588545,4272194714,Directed,1,RETWEET,2068108129875992988
1306267484887146496,4272194714,Directed,1,RETWEET,2068108129875992988
1714365000276471809,4272194714,Directed,1,RETWEET,2068108129875992988
1710811195895123968,4272194714,Directed,1,RETWEET,2068108129875992988
1677039219120676870,4272194714,Directed,1,RETWEET,2068108129875992988
1832798007718498304,4272194714,Directed,1,RETWEET,2068108129875992988
1168390387892768768,4272194714,Directed,1,RETWEET,2068108129875992988
701441420880646145,4272194714,Directed,1,RETWEET,2068108129875992988
58523853,4272194714,Directed,1,RETWEET,2068108129875992988
2889584852,4272194714,Directed,1,RETWEET,2068108129875992988
1667427855268196352,4272194714,Directed,1,RETWEET,2068108129875992988
1537956706658881539,4272194714,Directed,1,QUOTE,2071016923626606828
2036321556000022528,4272194714,Directed,1,QUOTE,2070488633573027857
1628951979866181633,4272194714,Directed,1,QUOTE,2070450137738965278
1120318823800827906,4272194714,Directed,1,QUOTE,2070368708736983282
1449797410088161283,4272194714,Directed,1,QUOTE,2070364898102526332
1846306343965343744,4272194714,Directed,1,QUOTE,2070288597442294261
1777904451417690112,4272194714,Directed,1,QUOTE,2070234456426717584
1236140785889927169,4272194714,Directed,1,QUOTE,2070041575107797156
1272496937938194434,4272194714,Directed,1,QUOTE,2069853670041342305
