Source,Target,Type,Weight,Interaction,post_id
1616640307474358272,13615722,Directed,2,REPLY,2087224384264028284
1518679136633597953,13615722,Directed,1,MENTION,2087223640307781640
1518679136633597953,13615722,Directed,1,REPLY,2087223640307781640
1857462468,1690100918056837120,Directed,1,MENTION,2087222176365650064
1857462468,13615722,Directed,1,MENTION,2087222176365650064
1857462468,1690100918056837120,Directed,1,REPLY,2087222176365650064
2040867021236109312,13615722,Directed,1,MENTION,2087222140332548347
2040867021236109312,13615722,Directed,1,REPLY,2087222140332548347
215425902,13615722,Directed,1,REPLY,2087221850770169902
1522870669360381953,13615722,Directed,1,MENTION,2087221178423251158
1522870669360381953,13615722,Directed,1,REPLY,2087221178423251158
2070279008336400384,13615722,Directed,5,MENTION,2087220674599256309
2070279008336400384,13615722,Directed,3,REPLY,2087220674599256309
1346592270464679936,13615722,Directed,1,MENTION,2087220089670226227
1346592270464679936,13615722,Directed,1,REPLY,2087220089670226227
1577420143726051330,13615722,Directed,1,MENTION,2087219567852507151
1577420143726051330,13615722,Directed,1,REPLY,2087219567852507151
952713982724501504,13615722,Directed,9,MENTION,2087218967223881730
952713982724501504,13615722,Directed,9,REPLY,2087218967223881730
2077078858763812864,13615722,Directed,1,MENTION,2087218879307153559
2077078858763812864,13615722,Directed,1,REPLY,2087218879307153559
1678304166819536896,13615722,Directed,12,MENTION,2087218295808070123
1678304166819536896,13615722,Directed,12,REPLY,2087218295808070123
2239223047,58090710,Directed,1,MENTION,2087215779737632961
2239223047,1834003971075084288,Directed,1,MENTION,2087215779737632961
2239223047,13615722,Directed,1,MENTION,2087215779737632961
2239223047,58090710,Directed,1,REPLY,2087215779737632961
780284709641281536,13615722,Directed,3,MENTION,2087215605350899927
780284709641281536,13615722,Directed,3,REPLY,2087215605350899927
1805336009523228672,13615722,Directed,14,MENTION,2087211925188874689
1805336009523228672,13615722,Directed,14,REPLY,2087211925188874689
1497400587457077250,13615722,Directed,1,MENTION,2087211297263743188
1497400587457077250,13615722,Directed,1,REPLY,2087211297263743188
176126108,13615722,Directed,4,MENTION,2087209788581015831
176126108,13615722,Directed,3,REPLY,2087209788581015831
976518621378891778,13615722,Directed,1,MENTION,2087207980160725060
976518621378891778,13615722,Directed,1,REPLY,2087207980160725060
303639872,13615722,Directed,1,MENTION,2087207449736700145
303639872,13615722,Directed,1,REPLY,2087207449736700145
1483927411318304769,13615722,Directed,1,MENTION,2087206990124617984
1483927411318304769,13615722,Directed,1,REPLY,2087206990124617984
922678624268046337,13615722,Directed,1,MENTION,2087203755192180737
922678624268046337,13615722,Directed,1,REPLY,2087203755192180737
1923716295062597632,13615722,Directed,1,MENTION,2087201693301882975
1923716295062597632,13615722,Directed,1,REPLY,2087201693301882975
970401765509226496,13615722,Directed,1,MENTION,2087199634640756970
970401765509226496,13615722,Directed,1,REPLY,2087199634640756970
2073055412551892993,13615722,Directed,1,MENTION,2087196801447391503
2073055412551892993,13615722,Directed,1,REPLY,2087196801447391503
1601061884,13615722,Directed,1,MENTION,2087195665134662040
1601061884,13615722,Directed,1,REPLY,2087195665134662040
1786699446387941376,13615722,Directed,2,MENTION,2087193914813952441
1786699446387941376,13615722,Directed,2,REPLY,2087193914813952441
2068951423002263552,13615722,Directed,1,MENTION,2087192739959980172
2068951423002263552,13615722,Directed,1,REPLY,2087192739959980172
18809742,14690630,Directed,1,MENTION,2087189137392611472
18809742,13615722,Directed,1,MENTION,2087189137392611472
18809742,14690630,Directed,1,REPLY,2087189137392611472
1690100918056837120,13615722,Directed,1,REPLY,2087189100772147527
1381576124077985800,13615722,Directed,1,MENTION,2087185062878142653
1381576124077985800,13615722,Directed,1,REPLY,2087185062878142653
1421289336432123907,13615722,Directed,1,MENTION,2087184323107537166
1421289336432123907,13615722,Directed,1,REPLY,2087184323107537166
148582791,13615722,Directed,1,MENTION,2087182733676310910
148582791,13615722,Directed,1,REPLY,2087182733676310910
1602029702553763840,13615722,Directed,1,MENTION,2087176927069024304
1602029702553763840,13615722,Directed,1,REPLY,2087176927069024304
213932110,13615722,Directed,1,MENTION,2087175672762691730
213932110,13615722,Directed,1,REPLY,2087175672762691730
3610902503,13615722,Directed,1,MENTION,2087175223846056423
3610902503,13615722,Directed,1,REPLY,2087175223846056423
1300391887862485002,13615722,Directed,8,MENTION,2087170941596180537
1300391887862485002,13615722,Directed,8,REPLY,2087170941596180537
1959940866295943168,13615722,Directed,1,MENTION,2087170729309622644
1959940866295943168,13615722,Directed,1,REPLY,2087170729309622644
1452307665229651968,13615722,Directed,1,MENTION,2087169117639872952
1452307665229651968,13615722,Directed,1,REPLY,2087169117639872952
2077024087604387840,13615722,Directed,1,MENTION,2087168337293738021
2077024087604387840,13615722,Directed,1,REPLY,2087168337293738021
2083576770016706560,13615722,Directed,1,MENTION,2087164809209159866
2083576770016706560,13615722,Directed,1,REPLY,2087164809209159866
2077399576542322688,13615722,Directed,2,MENTION,2087160817250935075
2077399576542322688,13615722,Directed,2,REPLY,2087160817250935075
4903653585,13615722,Directed,1,MENTION,2087160509800092088
4903653585,13615722,Directed,1,REPLY,2087160509800092088
2076990569226661888,13615722,Directed,1,MENTION,2087158250366009780
2076990569226661888,13615722,Directed,1,REPLY,2087158250366009780
57003699,13615722,Directed,1,MENTION,2087157233935368450
57003699,13615722,Directed,1,REPLY,2087157233935368450
2065794225900310528,13615722,Directed,1,MENTION,2087156245216010420
2065794225900310528,13615722,Directed,1,REPLY,2087156245216010420
265689003,13615722,Directed,1,MENTION,2087154617666646072
265689003,13615722,Directed,1,REPLY,2087154617666646072
825040096353214465,13615722,Directed,1,MENTION,2087150543080747275
825040096353214465,13615722,Directed,1,REPLY,2087150543080747275
1487264598793555968,13615722,Directed,1,MENTION,2087147411441635394
1487264598793555968,13615722,Directed,1,REPLY,2087147411441635394
1938551210824654848,13615722,Directed,1,MENTION,2087142533545500913
1938551210824654848,13615722,Directed,1,REPLY,2087142533545500913
2086639498679447552,13615722,Directed,1,MENTION,2087139473620382198
2086639498679447552,13615722,Directed,1,REPLY,2087139473620382198
778347954172198912,13615722,Directed,1,MENTION,2087138970786255054
778347954172198912,13615722,Directed,1,REPLY,2087138970786255054
1660954294030598147,13615722,Directed,1,MENTION,2087138555856609514
1660954294030598147,13615722,Directed,1,REPLY,2087138555856609514
1963263818840379394,13615722,Directed,1,MENTION,2087138263039721915
1963263818840379394,13615722,Directed,1,REPLY,2087138263039721915
2238493709,1404380701345079299,Directed,1,MENTION,2087137836684190129
2238493709,13615722,Directed,1,MENTION,2087137836684190129
185185461,13615722,Directed,1,MENTION,2087137626981798398
185185461,13615722,Directed,1,REPLY,2087137626981798398
1981377439394856960,13615722,Directed,1,MENTION,2087137353119002922
1981377439394856960,13615722,Directed,1,REPLY,2087137353119002922
728513653855506434,13615722,Directed,1,MENTION,2087134438366851313
728513653855506434,13615722,Directed,1,REPLY,2087134438366851313
2075414965012553730,13615722,Directed,1,MENTION,2087131377388929169
2075414965012553730,13615722,Directed,1,REPLY,2087131377388929169
4795988032,13615722,Directed,2,MENTION,2087131227710947415
4795988032,13615722,Directed,2,REPLY,2087131227710947415
14690630,13615722,Directed,2,REPLY,2087130389743616409
987774220326191104,13615722,Directed,1,MENTION,2087130032166805947
987774220326191104,13615722,Directed,1,REPLY,2087130032166805947
2568803555,13615722,Directed,1,MENTION,2087126029282193733
2568803555,13615722,Directed,1,REPLY,2087126029282193733
1569032042087878658,13615722,Directed,1,MENTION,2087125785794801774
1569032042087878658,13615722,Directed,1,REPLY,2087125785794801774
1708143825980399616,13615722,Directed,1,MENTION,2087121494765621551
1708143825980399616,13615722,Directed,1,REPLY,2087121494765621551
2080509869841592320,13615722,Directed,1,MENTION,2087120877360239018
2080509869841592320,13615722,Directed,1,REPLY,2087120877360239018
1948418413048528897,13615722,Directed,1,MENTION,2087119630770807245
1948418413048528897,13615722,Directed,1,REPLY,2087119630770807245
1987897925952008192,13615722,Directed,1,MENTION,2087119557655662706
1987897925952008192,13615722,Directed,1,REPLY,2087119557655662706
